MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Genre
-148.12135,90.56765,-0.2753234,28.855238,19.306164,15.245029,4.281466,15.519956,1.2726043,11.129076,8.849079,6.316172,1.6312523,hiphop
-31.93763,59.89348,-2.7075214,33.514893,13.086964,9.461902,-1.6719098,14.184528,3.138348,6.803654,1.1695601,3.8993716,1.6967894,hiphop
5.841989,53.237312,-8.979136,26.946,0.44115087,15.555138,1.657118,7.6658325,4.9847784,8.606436,3.414468,8.525943,1.1329905,hiphop
-100.91944,64.29094,12.551603,26.481697,12.40743,12.13596,2.469894,18.496998,1.5057791,12.0577135,-1.4862084,6.7316265,3.8606365,hiphop
-220.95444,41.13651,-13.99925,33.61879,12.183349,13.665729,5.954324,7.631934,5.290375,10.4727125,4.765573,6.5006533,6.4908986,hiphop
-96.6639,30.600752,2.530355,12.69253,-10.973727,-2.1038084,-3.6324103,-7.5899434,-5.3217125,-0.6840313,-4.1489954,-3.1092334,-4.8592544,hiphop
-62.8069,72.1019,-16.114136,27.418505,5.5609536,1.821428,3.9023924,8.463778,-2.007449,5.825009,0.15586385,-0.30150035,-0.6675375,hiphop
-121.61006,76.91941,29.013481,9.935919,3.1737647,5.1753216,4.968313,-1.0265123,1.1707611,2.1393538,3.1176481,1.1366776,-0.7820609,hiphop
-185.25148,96.74281,44.600403,13.892824,6.0146594,-2.906556,3.2618506,-9.664786,-3.648592,5.251207,-0.9549689,7.687712,6.0880246,hiphop
-76.582634,68.337524,-0.9878047,30.346247,3.6340482,5.2012167,3.2781925,2.9408545,5.5551667,4.673672,4.3292913,3.4459429,2.8557055,hiphop
-74.35974,48.817753,4.047643,35.84637,12.4972315,13.47496,9.024468,12.56751,2.486558,12.132177,9.134346,3.9287133,4.571033,hiphop
-155.63774,113.65833,-4.024229,18.278229,13.48391,8.251857,8.810651,11.110943,8.910264,10.224346,6.1002116,9.738549,9.320227,hiphop
-267.52255,77.79211,-18.189768,18.888138,1.9943968,-7.5887733,4.7138777,-7.698333,-10.356959,10.975267,-2.8659422,-5.7574377,2.347153,hiphop
-121.61006,76.91941,29.013481,9.935919,3.1737647,5.1753216,4.968313,-1.0265123,1.1707611,2.1393538,3.1176481,1.1366776,-0.7820609,hiphop
-75.66786,91.0224,9.864941,25.09408,11.801716,10.166983,0.12458093,8.227128,1.6348943,0.49703962,1.8070879,5.4929857,1.2929038,hiphop
-76.64228,52.776497,34.640076,26.187645,16.660328,11.346408,5.853892,6.9042377,3.664476,-0.960427,3.875897,4.4879446,0.63659954,hiphop
-87.680786,79.37558,25.071245,45.16531,11.199144,18.170176,3.5208578,6.9955754,1.2674153,2.3607876,-1.7764663,-0.012601776,-2.7059743,hiphop
-44.555233,41.6235,29.91263,51.863693,12.875628,13.724889,7.962605,9.290234,8.388368,1.8994228,1.1413115,4.564992,5.5246224,hiphop
-114.06302,110.11895,17.930183,37.930096,27.968828,1.4038033,15.55362,1.4255453,7.354289,-3.3255098,8.241861,-0.18475705,0.68286747,hiphop
-78.71352,73.09978,21.83404,49.21601,3.1142886,18.307453,1.8565904,8.398898,1.4257845,4.219165,-1.3232716,1.2506557,-3.0139785,hiphop
-146.51694,81.558525,31.962297,22.430374,5.098355,13.628087,6.495129,8.408916,4.438316,5.010662,1.8354231,2.8645813,4.5268016,hiphop
-144.97781,66.67153,44.280052,22.528505,6.5213594,8.85033,11.895541,5.837181,3.0436742,6.451863,3.56229,2.5228522,3.8309376,hiphop
-104.715996,64.0346,28.791668,10.54608,15.168903,13.066784,8.023293,5.2342043,6.73682,5.12485,4.4460244,4.464318,3.354734,hiphop
-161.47679,104.041115,-10.936409,43.69308,13.973775,14.462216,7.5062613,9.4815645,6.4391665,6.9952273,1.3608632,4.438623,-2.926756,hiphop
-101.081245,72.40871,-2.374791,46.051167,5.5450935,24.215149,3.540355,14.531002,5.654686,13.53511,4.972193,9.905891,2.9368954,hiphop
-113.628265,87.07087,-0.63808346,52.25518,19.377625,19.676193,15.387045,13.71075,6.951093,9.07707,7.965796,4.412705,-0.15473132,hiphop
-109.83064,63.104633,-13.840905,43.019493,6.142044,23.18746,8.019648,10.65603,0.98032266,5.321308,-1.832165,-1.4251206,-1.8639749,hiphop
-133.22668,93.950745,-2.2413456,50.195454,12.518454,15.036698,11.511907,10.2486,7.9517236,10.803761,1.9746124,5.1986346,1.0662619,hiphop
-153.50096,92.7777,-15.882089,57.952423,8.575667,18.462399,13.276261,11.162719,7.613732,12.974225,5.661205,7.0174465,2.8843374,hiphop
-127.29857,95.78884,-12.756139,37.96444,20.579317,23.185549,8.276987,9.615845,8.68504,5.52123,6.6797304,4.0264277,1.7274877,hiphop
-144.1154,73.38274,4.6895003,24.034184,12.896577,14.024166,8.642744,6.9087343,-1.2130749,-0.84052324,1.1626185,2.5793061,-1.112953,hiphop
-98.840996,71.10852,-10.045743,31.72339,5.1446595,1.8752184,-8.893279,-4.26445,-5.962237,-4.2694745,-0.658704,-1.8606147,-0.51698005,hiphop
-82.424774,69.95746,10.693318,48.804077,4.6395693,13.286027,-1.7903582,5.122208,-1.0849243,-2.7959132,-2.5498505,0.21808504,-3.1269517,hiphop
-140.14876,77.06105,42.029648,31.239227,12.191809,10.215243,3.7374847,8.286639,-1.5532025,-1.7558186,3.6267605,4.589859,-2.5492668,hiphop
-111.84788,89.10123,13.179904,36.344612,-3.2759242,3.877823,0.5638424,6.3377275,-2.1796098,2.979102,-1.6365569,-0.3662912,-3.4718986,hiphop
-74.77094,58.740543,9.939784,21.570108,15.071628,4.9377294,2.282748,5.4688973,3.1200333,0.6039442,2.466406,4.2114406,3.4745803,hiphop
-66.06443,74.91577,20.634378,39.27426,8.157337,15.135332,-0.38283697,5.5729513,1.4617355,-0.63366073,-1.571073,1.4559902,-2.414519,hiphop
-59.209255,36.208042,39.83428,49.976196,10.150851,16.890432,9.76988,4.446044,2.4115603,1.7071004,2.3673706,3.909562,3.2013638,hiphop
-81.68595,82.33597,53.54203,25.494244,15.711485,19.212008,8.4409275,6.372037,0.20460083,0.154456,1.1984615,1.5259027,-0.725247,hiphop
-78.69876,51.460278,42.21705,30.076286,20.110865,6.993341,8.018718,6.883307,-4.6201587,3.6496067,3.6401923,4.3249474,2.607875,hiphop
-118.020584,102.3068,20.772593,37.010674,24.395523,7.802754,15.927474,-1.5940946,6.76318,-0.7802006,8.579758,1.473606,-4.2227297,hiphop
-78.25045,70.18874,45.90895,42.07599,15.097313,10.689845,-0.69202554,-0.6105204,0.37156433,-0.35092282,1.1027349,-0.6717469,-0.81453276,hiphop
-68.78752,62.373886,24.279097,53.785713,-1.9191564,12.823493,-4.35876,12.354515,-0.22019345,9.053527,-0.97755194,3.94197,1.9162539,hiphop
-94.57142,51.723648,17.519943,28.904242,2.063757,3.7271113,-1.8516201,4.36836,8.781322,2.1316023,-1.3799784,4.6916013,4.077907,hiphop
-111.22915,89.94116,4.453146,14.530579,9.934057,-9.441968,2.9049582,-0.13894063,-3.0650673,3.272368,-1.4969658,1.5704439,2.3964045,hiphop
-25.853546,70.94636,9.54849,17.47975,-1.6311872,-0.54743624,0.2606902,-4.6436267,-0.5859256,-3.0860727,-2.4065418,0.38653898,-2.158143,hiphop
-111.22915,89.94116,4.453146,14.530579,9.934057,-9.441968,2.9049582,-0.13894063,-3.0650673,3.272368,-1.4969658,1.5704439,2.3964045,hiphop
-79.74996,62.275124,-5.1084466,18.229969,12.862356,-14.114573,4.9116673,1.6750953,-5.7800555,0.81444365,-3.8078806,2.0120642,3.4144382,hiphop
-64.00121,50.804565,6.6021595,27.830774,6.6337037,0.2985534,2.8219564,3.2134213,0.16524182,0.6103196,0.095565416,-5.067103,2.66281,hiphop
-216.06976,122.55899,0.93731654,39.356617,9.288218,26.045794,-4.027806,18.256382,-6.51141,13.911774,-3.072288,8.876831,-4.3585534,hiphop
-122.780525,95.06129,-29.36325,46.78004,-15.998563,27.117586,-13.113779,20.258003,-5.389465,15.459252,-6.909567,15.645838,-6.707096,hiphop
-122.01623,89.59382,-25.749514,40.978493,-4.280537,27.57391,-15.565974,22.410402,-10.840677,19.818462,-8.638996,19.100218,-8.472635,hiphop
-214.31303,100.31755,-33.45657,47.259487,-8.953328,12.991591,-17.322506,11.068475,-11.724059,8.812742,-7.8322997,6.2648187,-0.104959436,hiphop
-114.30269,80.86408,-18.181608,50.662548,-14.933624,29.2647,-20.050333,18.588346,-17.686916,16.67295,-11.416136,16.297127,-4.473333,hiphop
-198.97505,92.61563,-19.53599,39.540478,-0.6448095,33.591434,-6.4655647,27.51714,-2.412998,14.994363,-2.9805148,14.907302,-3.3871675,hiphop
-168.3471,70.93957,-3.0408056,54.825478,-12.10462,30.515268,-1.521291,28.844463,-8.925714,18.759966,-6.6007915,14.6028805,-3.5750635,hiphop
-89.86678,79.76334,-25.737305,47.726387,-10.019151,31.556944,-22.19752,26.661226,-10.976785,18.823181,-15.565013,14.414716,-10.038895,hiphop
-103.13827,74.09022,-22.434639,51.60479,-7.0798135,32.670975,-14.993524,19.642502,-7.0712337,22.27215,-7.3240585,17.61178,-0.045685288,hiphop
-109.50918,97.389565,-20.619621,37.366673,-3.1259978,28.611208,-14.169424,23.86211,-8.736171,19.892464,-11.298631,17.939692,-3.4823868,hiphop
-105.56951,76.67491,-24.774305,55.19899,-8.257658,28.899265,-15.7475815,26.304575,-8.49144,20.454643,-8.151382,13.922347,-6.5663133,hiphop
-144.99234,84.061775,10.848204,43.601334,6.2818995,36.12911,-14.662279,26.805468,-10.33603,24.696184,-8.72415,18.79265,-4.396879,hiphop
-191.63844,41.317802,4.9924994,65.465614,-4.3202295,42.641537,-12.25316,23.81721,-4.2732596,16.03992,-5.0856843,16.431042,-9.372979,hiphop
-169.93532,98.05762,-11.311488,38.265522,5.069619,25.395584,-11.830673,25.108501,-5.558388,19.205223,-2.9109883,18.213062,6.10538,hiphop
-92.59165,77.41268,-32.756367,54.59612,-13.199195,33.65628,-12.085772,28.015388,-11.966782,18.82935,-6.6704774,13.036639,-7.0213475,hiphop
-128.15352,124.5842,-37.200493,43.892124,-12.789882,18.988998,-9.285406,19.78161,-6.8781185,13.47749,-5.9798985,12.329025,-4.6527686,hiphop
-111.189964,80.63883,-0.87596005,50.6178,-13.474105,35.325798,-14.840684,21.193808,-13.577968,19.628597,-11.768655,16.968807,-9.362856,hiphop
-129.95169,72.02137,-23.253374,63.230637,-6.873469,34.400772,-12.189914,30.506071,-7.582158,20.604498,-6.1974487,14.683234,-2.939595,hiphop
-138.74834,100.20922,-31.457195,32.444756,-2.7770367,13.111023,-14.509458,13.948756,-15.169027,8.204797,-4.9205856,3.5231583,-7.9803023,hiphop
-52.93138,50.087288,-11.485749,46.351738,6.5509257,10.124288,5.479244,8.854688,5.9422073,6.6225224,-4.047176,9.770576,-3.1184916,metal
-80.14728,64.84362,-15.4656,46.839314,7.9110203,21.762014,-2.1760788,21.986689,-7.7126284,11.144746,-4.2870846,11.442518,-10.365105,metal
-62.21819,115.20072,-42.81503,54.31106,-24.88396,20.13311,-21.639135,20.847036,-8.3987,20.328602,-10.731801,9.669686,-14.547392,metal
-43.064682,75.397606,-47.840973,53.023735,-12.337867,36.87316,-8.28772,28.40454,-14.531338,22.106436,-7.3557467,15.97535,-13.140837,metal
-107.129585,47.660187,-8.620708,38.398926,8.458258,9.54455,1.0175123,20.74903,0.7148489,11.783107,1.1646876,11.063398,-2.529399,metal
-79.627686,93.472885,-27.749144,64.06913,-18.807098,23.320396,-10.540276,13.356394,-17.537811,16.38852,-10.054388,8.941801,-16.081074,metal
-140.7783,55.923157,-12.291191,44.319008,-10.604771,10.867444,-0.95333475,22.243965,-9.378978,15.246445,-3.0641425,9.072361,-8.798301,metal
-108.09747,65.77733,-20.841005,47.559593,0.85362834,8.991208,-3.2142603,20.978046,-10.349271,7.8764496,-8.12647,12.045557,-9.155127,metal
-149.98431,67.907,-6.6888485,32.084488,6.0797987,12.23563,9.134745,10.182917,3.7711072,10.5964,0.77275217,7.715685,-1.1583731,metal
3.642235,104.75209,-0.8226447,55.941105,-29.222486,31.255442,-14.195287,20.202589,-8.280901,15.181638,-14.587307,15.663606,-12.990428,metal
-58.72036,70.55818,-19.421352,73.593155,-27.765425,23.759441,-17.90417,21.222898,-16.94942,16.136871,-15.223486,14.874156,-18.705826,metal
8.79297,82.823204,-30.564281,66.71608,-16.359282,16.568218,-10.763801,29.540407,-25.089777,16.82193,-11.392602,12.7859,-13.347067,metal
-64.107925,74.525986,-45.968002,65.855095,-14.676303,23.849155,-13.777111,37.7623,-10.5878315,21.39044,-9.345858,17.91302,-10.791604,metal
-84.90263,64.63974,-36.32613,65.39542,-13.867816,22.872536,-15.565662,36.293034,-13.677166,21.259466,-9.251361,19.171608,-10.607493,metal
-117.9197,65.44176,-51.43996,74.10702,-13.760528,25.753458,-13.138064,32.225914,-10.345248,21.713371,-7.8024545,12.349829,-14.452735,metal
-76.78499,68.00349,-11.247029,76.363235,-17.476349,25.336973,-17.900312,20.368681,-21.420488,14.217725,-15.768945,12.524236,-18.507431,metal
26.693075,79.7964,-52.05575,51.320683,-16.361847,22.011911,-17.46108,30.925192,-15.979048,16.127386,-12.196157,11.303884,-12.44661,metal
-75.51751,81.91142,-22.08108,69.877,-11.740438,25.740246,-18.518965,27.027706,-14.085998,22.13411,-12.107688,14.951657,-13.525078,metal
-76.37207,123.29144,-89.89615,76.44556,-21.269108,22.2958,-13.650001,14.64789,-6.320443,9.922285,-3.9226875,5.3985925,-2.4885116,metal
-89.329834,82.35691,-23.258312,68.10751,-13.08676,22.4548,-18.526537,26.23265,-14.358575,21.504412,-13.878504,12.481539,-14.122218,metal
-75.01831,81.17257,-20.199926,68.304726,-11.342598,23.670305,-19.834023,24.183435,-13.177372,22.286407,-11.556872,13.55321,-15.058013,metal
-76.28286,61.76296,-37.112747,62.440014,-14.831243,34.567806,-11.487005,30.963097,-12.278125,22.313232,-7.511117,17.84716,-11.126256,metal
-45.843933,108.013725,-11.740544,66.32776,-30.207605,9.2367,-25.772972,21.87735,-17.929054,10.275843,-14.119918,18.74677,-14.2388315,metal
-43.716743,82.74609,-29.634932,70.41971,-21.612555,31.165257,2.0789447,28.88349,-2.6835523,19.90194,-6.94059,19.136198,-7.3723607,metal
-16.706278,94.11414,-32.7863,61.490444,-10.101552,34.223568,-11.971186,28.200222,-15.321425,19.32545,-8.278708,17.934834,-7.455649,metal
-120.12781,91.28767,-38.79496,75.003784,-3.8060124,22.666489,-8.123723,23.654572,-14.638494,13.365053,-9.405638,13.706509,-9.3145075,metal
-61.47552,71.744484,-46.288235,75.44222,-18.524563,35.957085,-12.68256,28.374231,-9.363221,14.5109625,-4.2694545,11.870008,-16.039183,metal
-36.462593,94.79669,-36.61026,55.001995,-8.23886,29.6873,-13.684501,28.724905,-11.995235,19.366922,-15.665719,13.938667,-11.981068,metal
-28.089987,84.033875,-43.716156,47.990974,-22.45509,19.917406,-25.18115,24.802288,-13.120749,24.669502,-16.419373,17.564196,-15.417398,metal
-103.658356,73.83582,-16.127468,53.154728,-25.099674,33.991573,-13.641718,25.99047,-18.906933,18.668743,-12.777742,9.545628,-16.148779,metal
-77.45472,130.88896,-23.287468,61.99624,0.9075686,30.532892,-8.75849,19.44326,-2.2276921,13.108556,-3.2997828,8.935825,-8.964679,metal
-12.502531,91.33017,-23.079102,50.981163,-12.106397,30.916203,-15.001935,23.06173,-14.281175,23.065378,-17.684673,13.16198,-15.200903,metal
-61.907036,93.03636,-39.96771,56.147964,-19.685198,23.381887,-7.6440945,17.719402,-19.306637,17.783297,-13.095866,14.301978,-13.079706,metal
-35.73135,115.466896,-40.631664,75.38111,-12.545451,21.839254,1.8210291,15.605564,-0.17317185,10.234974,-11.762732,15.405224,-12.471008,metal
-104.68676,87.735695,-33.242126,48.456833,-28.924986,22.51373,-24.994108,20.534803,-12.07721,18.25662,-15.190194,10.294038,-13.897689,metal
13.472155,78.02858,-32.999123,55.550117,-9.963229,35.417408,-17.641218,29.057076,-11.254932,14.004886,-10.102363,16.527353,-8.494954,metal
-71.27534,82.33836,-30.17323,56.464294,-10.875072,26.82275,-15.808304,25.348274,-15.630503,17.768711,-13.055728,14.628012,-14.275042,metal
-79.07527,106.81676,-38.75978,39.854446,-26.757378,32.465256,-15.021737,29.701921,-11.37107,13.770958,-14.502706,16.169477,-3.062653,metal
-122.234886,62.287914,-34.475754,75.653,6.2773776,22.03109,-10.958645,23.23548,-12.28494,5.612535,-6.983782,5.6169767,-14.398442,metal
-99.77965,102.12207,-23.655642,63.08262,-8.785434,30.73993,-9.646097,14.164796,0.37265703,13.223106,-10.096967,9.193242,-4.932152,metal
-74.115524,80.12189,-46.98442,51.01986,-9.138492,31.76564,-6.376152,24.85552,-19.14261,20.790123,-11.669213,13.848666,-16.47486,metal
-100.42865,104.687256,-57.258133,56.590775,-5.5367737,22.83633,-6.1675434,23.090935,-19.069187,17.792307,-13.767806,9.958694,-14.848816,metal
-93.59133,89.89402,-55.902695,51.637325,-5.558396,28.777815,-13.892873,27.350773,-15.316166,22.829412,-12.410712,9.704986,-19.730852,metal
-110.87448,83.18676,-45.257427,56.596424,-7.4923544,19.979755,-13.402861,21.218973,-15.71974,18.087412,-18.12701,12.930389,-17.24171,metal
-86.27023,76.75911,-42.356274,53.999104,-8.330258,29.407862,-7.9087305,26.661465,-14.234941,18.466795,-17.955868,9.869916,-19.038647,metal
-135.51762,93.37061,-43.314274,59.227753,-8.516594,20.944653,-6.532816,21.889866,-18.970129,17.050318,-15.884877,11.082778,-18.48888,metal
0.3734972,79.70633,-30.638968,61.075768,-17.464642,26.695745,-21.258287,22.35319,-13.023766,17.867393,-13.381073,19.257633,-10.976209,metal
-1.9254102,72.69556,-32.789642,63.592033,-18.557953,25.872955,-13.854105,18.064384,-11.945406,19.65759,-13.961472,18.737665,-11.190176,metal
9.612599,76.345825,-31.275438,56.887745,-20.73966,27.254444,-16.64428,19.372135,-13.922549,19.66951,-16.064049,17.490234,-12.959961,metal
10.01106,74.12018,-32.23159,62.772324,-23.32492,30.028404,-14.876241,20.15313,-12.141148,19.180307,-14.977439,18.800049,-12.278637,metal
16.498144,71.17403,-22.343836,60.273594,-18.556435,27.622684,-12.409244,16.955914,-8.733991,17.861544,-13.475232,18.930727,-11.024661,metal
9.626442,54.66245,-21.025988,60.160816,-21.065937,32.14062,-15.826892,21.457956,-8.718101,19.355715,-12.387802,19.743502,-10.803767,metal
4.007582,83.274345,-37.258846,62.334545,-14.855903,23.4053,-10.465684,16.790583,-7.9484053,16.296947,-11.256233,13.319225,-7.818007,metal
4.940334,75.07084,-24.737082,57.010853,-21.78284,26.048834,-12.566025,17.441984,-10.24325,18.605541,-13.024874,18.953098,-9.70242,metal
1.1746386,66.64868,-23.702898,60.944363,-18.885223,29.745417,-17.54929,21.030996,-11.19126,18.808363,-13.065931,19.950945,-10.563495,metal
10.46768,63.71505,-28.434465,62.601223,-19.601042,28.82345,-15.230561,19.297329,-10.69957,18.856491,-12.71232,18.030092,-10.830204,metal
11.97404,69.42492,-23.266045,60.70763,-20.820644,25.098286,-16.195517,15.557082,-10.50349,18.778439,-13.387608,17.373083,-11.059947,metal
-24.911848,77.54363,-30.417301,68.36967,-6.524643,24.6945,-9.805858,19.518623,-11.461867,18.592081,-14.161357,14.448354,-5.920214,metal
-15.687386,100.09827,-37.590454,45.971,-20.773737,25.637007,-18.64387,26.516623,-20.16317,21.12962,-13.649135,10.978789,-15.535993,metal
-15.622626,99.13169,-45.622692,55.021473,-18.016518,23.890497,-19.60334,27.33491,-15.09996,18.792261,-16.151487,9.21564,-16.218187,metal
-58.221924,105.824524,-43.90767,58.441563,-18.440866,27.96586,-17.969337,21.048119,-15.5502615,13.395051,-15.685904,9.364441,-15.323449,metal
-74.115524,80.12189,-46.98442,51.01986,-9.138492,31.76564,-6.376152,24.85552,-19.14261,20.790123,-11.669213,13.848666,-16.47486,metal
-100.42865,104.687256,-57.258133,56.590775,-5.5367737,22.83633,-6.1675434,23.090935,-19.069187,17.792307,-13.767806,9.958694,-14.848816,metal
-93.59133,89.89402,-55.902695,51.637325,-5.558396,28.777815,-13.892873,27.350773,-15.316166,22.829412,-12.410712,9.704986,-19.730852,metal
-110.87448,83.18676,-45.257427,56.596424,-7.4923544,19.979755,-13.402861,21.218973,-15.71974,18.087412,-18.12701,12.930389,-17.24171,metal
-86.27023,76.75911,-42.356274,53.999104,-8.330258,29.407862,-7.9087305,26.661465,-14.234941,18.466795,-17.955868,9.869916,-19.038647,metal
-135.51762,93.37061,-43.314274,59.227753,-8.516594,20.944653,-6.532816,21.889866,-18.970129,17.050318,-15.884877,11.082778,-18.48888,metal
-82.50126,97.34412,-34.373585,71.40592,-3.2831824,17.367373,-9.023832,16.01118,-19.003857,12.078761,-9.568192,13.949616,-14.460563,metal
-99.92597,106.37655,-40.69357,52.71699,-20.752645,25.27852,-11.834835,22.090797,-12.473096,13.774301,-14.384913,15.974963,-11.724976,metal
-111.631966,111.15152,-10.673634,69.67505,-4.9124284,29.834528,-10.388692,21.257767,-6.6391087,20.084322,-7.234053,16.228865,-10.11801,metal
-197.24265,74.135826,-10.732934,54.719276,-7.5989184,18.415987,-18.87797,11.601353,-14.568,18.417076,-16.47915,12.569827,-10.470822,metal
-78.646675,80.88038,-24.589212,47.02528,-23.750679,27.423235,-17.429619,22.271524,-13.534701,21.57405,-11.100493,15.586864,-9.705412,metal
-35.211857,93.95566,-35.184963,62.78997,-11.732125,26.993427,-10.765925,24.075377,-13.050642,13.60035,-12.423316,13.567939,-12.25336,metal
2.76582,77.069046,-17.562174,57.969265,0.7340004,28.834631,-7.8623486,27.62109,-13.553445,17.290194,-7.5781507,13.043516,-8.747499,metal
-201.17038,76.82515,-14.830626,68.75314,-12.95295,36.95549,-10.98254,23.685736,-12.256573,16.672419,-11.068587,15.556435,-11.184572,metal
-40.462826,105.28377,-14.121419,54.854095,-1.184733,20.07817,-11.68658,22.177694,-10.237689,14.195452,-6.9125767,13.34514,-9.254659,metal
-100.87204,76.131744,-29.540949,69.70769,-17.339687,21.392006,-12.921216,22.004938,-9.841376,18.424261,-12.037167,8.98118,-20.874262,metal
-42.02993,86.998,-27.519882,62.60779,-27.02055,32.348595,-18.955395,22.138983,-14.33114,19.516882,-10.970767,16.759539,-12.39556,metal
-1.6504898,73.40672,-15.8976755,55.80285,-1.9217755,34.024567,-8.33632,32.767876,-9.721336,20.836998,-9.041395,13.956027,-9.598968,metal
-74.930435,79.14186,-40.912483,54.72062,-9.683361,37.261475,-14.976005,20.937372,-17.431295,16.582232,-11.095817,15.470194,-11.143389,metal
-73.53079,74.63624,-16.441614,55.65842,-7.735835,36.544735,-18.304749,27.83494,-11.930489,20.062954,-11.356052,14.714357,-7.2918744,metal
-19.135782,118.842636,-52.170376,42.712044,-21.5773,27.695185,-14.619277,27.023914,-17.138739,18.976408,-10.770826,9.391385,-4.661059,metal
-57.683388,101.43233,-41.485245,55.1306,-23.34928,28.151098,-12.139105,18.150204,-15.429839,11.888646,-10.803695,9.394469,-12.284428,metal
-29.364521,101.90519,-29.13861,69.73786,-16.19941,19.447557,-18.348463,19.076456,-18.29892,15.284218,-8.25647,2.497314,-14.802311,metal
0.2972941,94.16096,-32.3892,45.45783,-15.206419,25.888224,-12.4076,19.625692,-6.809362,17.237934,-12.993833,13.681172,-8.694563,metal
-46.61735,86.81587,-34.77483,49.901302,-18.18641,28.723978,-23.486286,15.659389,-8.936177,10.598558,-18.183575,12.44495,-13.5549555,metal
-96.304504,90.98215,-32.244606,54.340145,-23.049862,27.707533,-16.94906,21.061527,-18.193655,22.608337,-9.001288,14.27406,-11.000206,metal
22.813816,60.81909,-6.410773,53.192284,-13.250526,27.924463,-14.319424,29.69412,-17.342934,20.313677,-9.7461605,17.133959,-8.265369,metal
-129.72392,104.0453,-26.971245,68.268524,2.4256184,22.604603,-12.102456,17.058987,-5.673137,13.67059,-2.8124678,5.3755274,-3.007236,metal
-90.7047,128.03145,-34.762016,73.75541,4.3358192,28.097118,-0.52838403,17.356289,4.38969,12.314994,2.2703788,5.679951,-6.7684245,metal
-93.4888,100.64778,-23.36959,52.49629,-7.7495117,39.58746,-7.7753916,26.730106,-12.477862,11.733406,-10.55607,23.026806,-9.96186,metal
-96.65606,101.72485,-16.843752,47.311695,-27.082909,28.275732,-17.200556,21.652477,-17.890528,7.0187664,-14.618829,15.222269,-16.005716,metal
-67.89626,108.934105,-33.84926,50.502457,-21.373014,21.500319,-14.890105,11.634114,-19.267109,10.540526,-13.92236,5.5628266,-14.436232,metal
-104.97826,80.70867,-28.533834,66.800766,-20.704027,29.11902,-9.355721,22.353577,-12.043808,13.592499,-14.734194,11.049198,-15.269818,metal
-104.68676,87.735695,-33.242126,48.456833,-28.924986,22.51373,-24.994108,20.534803,-12.07721,18.25662,-15.190194,10.294038,-13.897689,metal
-35.348392,94.13724,-24.249739,43.305695,-16.374916,29.515818,-5.852855,28.461887,-13.956537,13.738647,-9.20102,15.596586,-8.491607,metal
-51.584152,86.15932,-20.28268,59.05158,-10.889933,27.533499,-11.25417,23.941713,-11.55746,13.293803,-9.016419,13.907335,-10.740367,metal
-82.15792,98.29185,-16.522001,68.44801,1.4452635,29.869274,-5.2750893,24.39949,-10.475003,14.404365,-7.89216,10.020229,-8.503236,metal
-95.3391,92.06636,-28.061176,52.796284,-3.018975,25.395771,-6.135991,20.098093,-10.223874,12.41114,-8.270396,11.693288,-9.268385,metal
-66.66679,88.367165,-27.544344,53.177696,-9.20226,27.959316,-8.114095,26.28682,-8.239136,12.685691,-7.130959,13.688373,-8.364938,metal
-94.53429,55.664608,29.260527,27.047909,20.063942,1.1709082,12.953799,-0.7993096,8.872952,-0.6761955,-5.338357,2.2207074,-4.614716,pop
-59.200974,45.285435,36.85824,15.686738,15.64339,1.674394,7.294538,8.814742,5.826009,7.992021,-2.2828498,1.8962289,-0.9197742,pop
-59.607124,62.98234,31.12206,16.92889,8.904489,10.815333,10.561759,5.165959,5.408297,6.1599445,2.2780192,4.254538,4.1256804,pop
-125.906784,126.61828,-23.186909,36.22425,20.962921,-1.1735235,16.486767,-3.6612227,6.5204906,9.33727,-6.409656,3.8801942,-7.941657,pop
-20.901945,83.24167,5.04696,16.370789,9.402539,-0.56291837,4.051513,6.2096024,9.122196,5.865447,-3.5055273,-0.63873327,-3.1722696,pop
-113.6181,90.014565,-5.5413437,25.595474,2.6011498,3.1922524,1.1311811,6.1437187,2.7893798,-1.8761604,-7.119991,-3.4417925,-5.9110045,pop
-169.15085,94.640785,24.504723,27.41387,11.641731,14.895841,4.234472,12.369024,10.702795,5.126413,-0.34236664,1.2547649,-4.157589,pop
-224.45636,107.30909,-1.568328,13.870831,8.123952,-9.378748,8.120475,9.294033,9.099869,6.025224,-6.6545024,2.0728164,6.2020764,pop
-52.448246,74.022064,12.697417,24.500345,21.1079,1.904928,6.796557,4.7199597,8.40647,8.246996,-2.2676542,-1.2025366,-2.6778097,pop
-35.297348,61.247242,14.059667,28.661287,4.3299866,-1.3499213,-0.79041284,5.12254,5.3524,1.2215204,-7.2570734,-0.5168178,0.21715902,pop
-111.13056,103.09619,10.90997,34.348927,22.34365,17.868382,6.8071394,6.333683,5.488653,0.6188139,0.3394002,3.8250782,2.0442042,pop
-240.68593,97.109665,0.40661886,-0.268955,-10.478993,-15.741311,1.3906447,-17.873802,-9.089088,-8.767288,-14.260694,-5.5017834,-8.3689575,pop
-50.85386,80.22757,-9.293903,20.294153,12.106113,6.7842712,6.279613,3.4291558,-3.9568377,2.5745726,-5.706396,0.4841114,-0.571953,pop
